,Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood,Adaptive_Rating
7488,S07489,34,Male,Postgraduate,Machine Learning,493,4,44,18,48,2,31,Reading/Writing,5,1,1.0
7489,S07490,22,Female,Postgraduate,Machine Learning,370,3,62,2,77,1,78,Reading/Writing,5,0,3.0
7490,S07491,18,Male,Undergraduate,Data Science,235,3,71,36,44,1,46,Kinesthetic,1,0,1.4
7491,S07492,32,Female,Undergraduate,Python Basics,287,4,44,6,83,1,67,Auditory,5,0,3.0
7492,S07493,26,Female,Postgraduate,Python Basics,293,4,44,38,97,2,48,Visual,2,0,2.6
7493,S07494,37,Female,High School,Machine Learning,83,2,45,3,69,1,98,Visual,1,0,1.4
7494,S07495,41,Female,Undergraduate,Data Science,82,1,98,16,92,1,68,Reading/Writing,2,0,1.8
7495,S07496,20,Female,Undergraduate,Web Development,284,1,45,18,58,2,60,Auditory,3,0,3.4
7496,S07497,34,Male,Undergraduate,Data Science,469,3,73,28,70,1,79,Kinesthetic,3,0,2.2
7497,S07498,42,Male,Postgraduate,Machine Learning,242,2,35,45,64,1,51,Visual,5,1,1.0
7498,S07499,39,Male,Undergraduate,Python Basics,199,1,51,24,99,1,65,Auditory,3,0,2.2
7499,S07500,34,Male,Postgraduate,Cybersecurity,193,4,96,27,82,2,70,Kinesthetic,3,0,3.4
7500,S07501,32,Male,Undergraduate,Data Science,259,3,61,6,66,0,30,Reading/Writing,3,0,1.0
7501,S07502,29,Male,Postgraduate,Cybersecurity,252,2,57,24,57,0,86,Auditory,5,0,1.0
7502,S07503,38,Male,Undergraduate,Python Basics,51,4,30,22,67,1,47,Auditory,2,0,1.8
7503,S07504,27,Other,Postgraduate,Python Basics,139,3,43,4,80,1,73,Auditory,4,0,2.6
7504,S07505,32,Female,High School,Data Science,206,3,73,5,60,2,84,Visual,2,0,2.6
7505,S07506,43,Male,Undergraduate,Machine Learning,480,2,36,37,61,2,92,Auditory,3,0,3.4
7506,S07507,18,Female,Undergraduate,Data Science,18,3,78,47,95,1,95,Kinesthetic,4,0,2.6
7507,S07508,20,Other,Postgraduate,Cybersecurity,347,3,39,17,69,1,46,Visual,3,0,2.2
7508,S07509,26,Female,Undergraduate,Web Development,224,1,85,44,57,1,94,Auditory,2,0,1.8
7509,S07510,32,Male,Postgraduate,Data Science,359,2,34,24,78,1,32,Visual,2,0,1.8
7510,S07511,35,Male,Undergraduate,Python Basics,412,2,44,28,40,2,66,Auditory,1,0,1.8
7511,S07512,33,Female,Postgraduate,Cybersecurity,70,3,85,15,75,1,42,Reading/Writing,4,0,2.6
7512,S07513,46,Male,Undergraduate,Web Development,223,3,52,42,44,1,58,Auditory,4,1,1.0
7513,S07514,45,Male,Undergraduate,Data Science,484,1,87,18,72,0,95,Kinesthetic,4,0,1.0
7514,S07515,23,Female,High School,Cybersecurity,60,2,78,32,96,1,51,Kinesthetic,3,0,2.2
7515,S07516,26,Male,Undergraduate,Python Basics,262,3,76,13,63,2,87,Visual,3,0,3.4
7516,S07517,38,Male,Postgraduate,Web Development,169,3,49,27,83,0,59,Kinesthetic,3,0,1.0
7517,S07518,41,Male,Undergraduate,Cybersecurity,120,1,89,45,71,2,99,Kinesthetic,4,0,4.2
7518,S07519,17,Male,Undergraduate,Python Basics,412,2,77,14,81,1,49,Visual,3,0,2.2
7519,S07520,38,Male,Postgraduate,Data Science,303,3,40,6,93,0,71,Auditory,1,0,1.0
7520,S07521,40,Male,Undergraduate,Cybersecurity,292,1,57,24,46,2,93,Visual,2,0,2.6
7521,S07522,17,Male,High School,Python Basics,480,1,50,1,63,1,54,Kinesthetic,1,0,1.4
7522,S07523,23,Male,Postgraduate,Data Science,432,3,39,35,82,1,72,Visual,2,0,1.8
7523,S07524,43,Female,High School,Cybersecurity,21,1,92,8,51,0,80,Kinesthetic,5,0,1.0
7524,S07525,32,Male,Undergraduate,Python Basics,49,3,87,2,83,0,35,Kinesthetic,2,0,1.0
7525,S07526,46,Female,Undergraduate,Data Science,168,3,33,16,55,2,62,Visual,2,0,2.6
7526,S07527,49,Male,Postgraduate,Web Development,66,2,83,48,95,1,83,Kinesthetic,4,0,2.6
7527,S07528,25,Female,High School,Cybersecurity,81,2,78,11,64,1,71,Reading/Writing,4,0,2.6
7528,S07529,46,Female,Undergraduate,Python Basics,499,3,97,20,71,2,98,Reading/Writing,2,0,2.6
7529,S07530,18,Male,Undergraduate,Python Basics,235,1,91,34,87,1,39,Visual,3,0,2.2
7530,S07531,22,Male,High School,Python Basics,121,4,95,4,42,1,79,Visual,2,0,1.8
7531,S07532,39,Male,High School,Machine Learning,39,1,31,8,47,1,37,Visual,3,0,2.2
7532,S07533,39,Female,Undergraduate,Machine Learning,324,3,96,46,51,2,45,Reading/Writing,5,0,5.0
7533,S07534,27,Female,Postgraduate,Machine Learning,467,1,81,30,74,1,65,Reading/Writing,4,0,2.6
7534,S07535,20,Female,Postgraduate,Cybersecurity,23,1,59,22,87,1,34,Visual,4,1,1.0
7535,S07536,24,Male,Undergraduate,Python Basics,478,3,58,19,60,1,75,Auditory,5,0,3.0
7536,S07537,35,Male,Postgraduate,Machine Learning,23,3,45,26,61,1,79,Visual,4,0,2.6
7537,S07538,25,Male,Postgraduate,Python Basics,138,3,69,32,89,1,40,Kinesthetic,5,0,3.0
7538,S07539,46,Male,Postgraduate,Machine Learning,317,3,97,20,90,1,70,Auditory,5,0,3.0
7539,S07540,31,Female,High School,Data Science,379,2,91,43,64,2,34,Auditory,3,0,3.4
7540,S07541,42,Female,Undergraduate,Data Science,207,1,37,33,75,1,79,Kinesthetic,1,0,1.4
7541,S07542,21,Female,Undergraduate,Web Development,364,3,53,3,48,1,44,Visual,2,0,1.8
7542,S07543,22,Male,High School,Machine Learning,33,2,51,45,91,1,79,Visual,3,0,2.2
7543,S07544,22,Female,Undergraduate,Cybersecurity,236,3,57,0,66,0,91,Visual,5,0,1.0
7544,S07545,19,Male,Postgraduate,Python Basics,360,1,76,35,66,2,69,Auditory,3,0,3.4
7545,S07546,47,Female,Postgraduate,Data Science,448,4,78,3,50,1,30,Auditory,5,0,3.0
7546,S07547,27,Female,High School,Cybersecurity,345,3,41,29,77,2,91,Kinesthetic,2,0,2.6
7547,S07548,36,Male,Postgraduate,Data Science,387,3,34,37,46,0,84,Visual,2,0,1.0
7548,S07549,49,Male,High School,Python Basics,158,2,79,38,40,2,79,Auditory,5,0,5.0
7549,S07550,47,Male,Undergraduate,Cybersecurity,17,4,89,7,52,1,50,Kinesthetic,3,0,2.2
7550,S07551,31,Male,High School,Machine Learning,218,4,95,39,70,1,66,Visual,4,1,1.0
7551,S07552,33,Male,Postgraduate,Data Science,54,1,48,31,84,1,82,Kinesthetic,4,0,2.6
7552,S07553,42,Male,Undergraduate,Web Development,350,4,44,15,81,0,44,Auditory,5,0,1.0
7553,S07554,39,Female,High School,Machine Learning,153,4,39,26,81,1,44,Auditory,3,0,2.2
7554,S07555,39,Female,Postgraduate,Machine Learning,123,1,69,1,98,1,73,Auditory,1,0,1.4
7555,S07556,27,Male,Undergraduate,Web Development,300,3,93,11,58,2,69,Auditory,3,0,3.4
7556,S07557,43,Female,High School,Web Development,78,3,33,22,97,2,57,Visual,4,1,1.0
7557,S07558,32,Male,High School,Machine Learning,385,2,86,15,40,0,39,Auditory,4,0,1.0
7558,S07559,44,Male,Undergraduate,Web Development,426,1,92,48,40,2,94,Visual,5,0,5.0
7559,S07560,22,Male,High School,Cybersecurity,101,2,95,8,67,0,97,Auditory,3,0,1.0
7560,S07561,43,Female,Undergraduate,Cybersecurity,238,3,48,6,63,2,69,Reading/Writing,4,0,4.2
7561,S07562,34,Male,Undergraduate,Machine Learning,166,1,82,43,45,1,72,Auditory,4,1,1.0
7562,S07563,29,Male,Postgraduate,Web Development,285,3,54,26,44,1,43,Visual,3,1,1.0
7563,S07564,33,Female,Postgraduate,Data Science,306,2,96,7,50,2,30,Visual,2,0,2.6
7564,S07565,29,Female,High School,Machine Learning,28,2,95,36,58,0,74,Visual,2,1,1.0
7565,S07566,15,Male,High School,Web Development,130,4,47,19,69,1,83,Reading/Writing,3,0,2.2
7566,S07567,38,Female,Undergraduate,Cybersecurity,465,2,65,32,57,2,78,Reading/Writing,5,0,5.0
7567,S07568,23,Female,High School,Cybersecurity,81,4,87,2,95,0,95,Visual,3,0,1.0
7568,S07569,32,Male,Undergraduate,Cybersecurity,259,3,46,3,80,0,44,Kinesthetic,4,0,1.0
7569,S07570,47,Male,Undergraduate,Python Basics,78,4,42,45,77,2,51,Reading/Writing,5,0,5.0
7570,S07571,20,Female,High School,Cybersecurity,359,4,95,26,61,1,79,Reading/Writing,1,0,1.4
7571,S07572,43,Female,High School,Machine Learning,332,3,44,44,63,0,46,Kinesthetic,3,0,1.0
7572,S07573,18,Female,Postgraduate,Web Development,351,2,32,10,69,0,97,Reading/Writing,4,0,1.0
7573,S07574,37,Female,Undergraduate,Python Basics,170,4,38,8,92,1,57,Auditory,3,0,2.2
7574,S07575,48,Female,Postgraduate,Machine Learning,312,3,90,33,97,1,89,Visual,4,0,2.6
7575,S07576,20,Male,Postgraduate,Data Science,285,1,35,38,60,2,90,Kinesthetic,5,1,1.0
7576,S07577,40,Female,Undergraduate,Machine Learning,236,2,89,0,74,2,75,Visual,2,1,1.0
7577,S07578,16,Female,High School,Python Basics,448,3,65,23,43,2,64,Auditory,2,0,2.6
7578,S07579,30,Female,High School,Cybersecurity,363,3,78,35,74,0,94,Visual,2,0,1.0
7579,S07580,24,Male,Undergraduate,Cybersecurity,377,3,52,18,57,0,93,Reading/Writing,1,0,1.0
7580,S07581,23,Male,Undergraduate,Cybersecurity,394,3,83,49,83,2,58,Reading/Writing,5,1,1.0
7581,S07582,20,Male,Undergraduate,Cybersecurity,88,4,68,1,40,1,63,Kinesthetic,2,0,1.8
7582,S07583,20,Female,High School,Web Development,400,4,34,1,90,0,59,Kinesthetic,5,1,1.0
7583,S07584,24,Male,Undergraduate,Python Basics,225,2,82,11,46,1,88,Reading/Writing,2,1,1.0
7584,S07585,38,Female,Undergraduate,Web Development,26,4,72,0,80,2,83,Visual,3,1,1.0
7585,S07586,16,Male,High School,Data Science,167,1,49,37,89,1,61,Auditory,2,0,1.8
7586,S07587,18,Male,High School,Data Science,435,4,54,37,49,1,91,Visual,3,0,2.2
7587,S07588,16,Female,Postgraduate,Web Development,363,2,35,12,80,1,33,Auditory,3,1,1.0
7588,S07589,33,Male,Undergraduate,Python Basics,353,2,95,5,87,1,75,Visual,5,0,3.0
7589,S07590,20,Female,High School,Python Basics,322,1,87,19,94,2,67,Reading/Writing,5,0,5.0
7590,S07591,26,Female,Undergraduate,Web Development,431,1,85,35,57,0,72,Reading/Writing,3,1,1.0
7591,S07592,22,Male,Postgraduate,Web Development,327,2,80,15,83,0,47,Kinesthetic,5,0,1.0
7592,S07593,35,Female,Undergraduate,Python Basics,272,4,76,23,95,1,80,Auditory,3,0,2.2
7593,S07594,23,Female,Undergraduate,Cybersecurity,484,1,77,9,59,2,47,Auditory,3,1,1.0
7594,S07595,41,Male,Undergraduate,Cybersecurity,133,2,92,46,41,2,68,Kinesthetic,1,1,1.0
7595,S07596,32,Female,Postgraduate,Python Basics,329,2,31,37,60,1,47,Auditory,5,0,3.0
7596,S07597,30,Male,High School,Web Development,145,3,42,7,82,1,57,Visual,1,0,1.4
7597,S07598,16,Male,Postgraduate,Web Development,156,4,96,46,50,1,72,Reading/Writing,4,1,1.0
7598,S07599,18,Male,Undergraduate,Cybersecurity,149,1,87,38,67,1,65,Kinesthetic,2,1,1.0
7599,S07600,23,Female,Undergraduate,Machine Learning,302,2,36,27,89,0,33,Kinesthetic,3,0,1.0
7600,S07601,38,Male,Undergraduate,Web Development,234,4,59,43,91,1,99,Kinesthetic,5,0,3.0
7601,S07602,40,Female,Undergraduate,Machine Learning,112,4,89,43,47,2,80,Kinesthetic,2,0,2.6
7602,S07603,18,Male,Postgraduate,Web Development,442,2,80,40,94,2,69,Kinesthetic,1,0,1.8
7603,S07604,30,Female,Undergraduate,Python Basics,378,3,35,30,49,1,47,Visual,2,0,1.8
7604,S07605,23,Female,Postgraduate,Python Basics,145,2,58,8,42,1,50,Reading/Writing,2,0,1.8
7605,S07606,16,Male,Postgraduate,Web Development,265,3,76,31,46,2,55,Kinesthetic,4,0,4.2
7606,S07607,25,Female,Undergraduate,Python Basics,95,1,75,37,94,1,97,Reading/Writing,1,0,1.4
7607,S07608,48,Female,Postgraduate,Cybersecurity,436,4,85,13,81,1,63,Auditory,4,0,2.6
7608,S07609,38,Other,Postgraduate,Python Basics,307,1,83,11,97,0,48,Kinesthetic,4,0,1.0
7609,S07610,29,Female,Undergraduate,Python Basics,177,2,74,7,79,1,63,Visual,4,1,1.0
7610,S07611,35,Male,High School,Machine Learning,255,1,39,32,98,2,42,Visual,4,1,1.0
7611,S07612,43,Male,High School,Cybersecurity,430,3,42,45,98,2,93,Auditory,4,0,4.2
7612,S07613,31,Male,Postgraduate,Web Development,390,1,64,30,57,0,72,Reading/Writing,3,0,1.0
7613,S07614,45,Male,Postgraduate,Data Science,208,1,81,44,87,1,49,Visual,1,0,1.4
7614,S07615,25,Male,Postgraduate,Web Development,57,1,62,25,65,2,82,Visual,3,1,1.0
7615,S07616,31,Female,Undergraduate,Data Science,210,2,56,9,85,0,57,Kinesthetic,2,1,1.0
7616,S07617,42,Male,Undergraduate,Data Science,255,3,39,12,49,1,60,Visual,5,0,3.0
7617,S07618,44,Male,Undergraduate,Web Development,261,2,46,39,52,1,82,Reading/Writing,5,0,3.0
7618,S07619,22,Female,Undergraduate,Machine Learning,473,4,94,12,85,2,42,Auditory,4,0,4.2
7619,S07620,28,Male,High School,Web Development,256,2,38,39,91,2,59,Reading/Writing,3,0,3.4
7620,S07621,38,Female,Undergraduate,Cybersecurity,336,3,94,10,94,1,69,Reading/Writing,2,0,1.8
7621,S07622,43,Male,Undergraduate,Python Basics,391,2,71,39,88,1,99,Kinesthetic,3,0,2.2
7622,S07623,28,Female,Postgraduate,Python Basics,30,1,80,2,61,1,44,Auditory,5,0,3.0
7623,S07624,39,Female,High School,Data Science,237,3,67,37,87,2,80,Kinesthetic,1,0,1.8
7624,S07625,44,Female,Undergraduate,Cybersecurity,337,1,69,23,65,0,52,Auditory,3,0,1.0
7625,S07626,20,Female,Undergraduate,Web Development,43,3,66,35,72,1,73,Reading/Writing,3,0,2.2
7626,S07627,21,Male,High School,Web Development,192,4,78,16,50,1,45,Reading/Writing,5,1,1.0
7627,S07628,49,Female,Postgraduate,Cybersecurity,475,2,35,43,81,2,92,Auditory,1,0,1.8
7628,S07629,21,Male,Undergraduate,Cybersecurity,75,1,99,6,77,1,82,Kinesthetic,3,1,1.0
7629,S07630,33,Female,Undergraduate,Machine Learning,290,2,57,8,48,2,57,Reading/Writing,2,1,1.0
7630,S07631,27,Male,Postgraduate,Data Science,66,2,46,47,73,2,88,Auditory,3,0,3.4
7631,S07632,47,Female,High School,Cybersecurity,133,4,87,13,60,0,58,Visual,2,0,1.0
7632,S07633,35,Male,Undergraduate,Web Development,153,1,31,24,56,0,81,Auditory,2,1,1.0
7633,S07634,35,Male,Undergraduate,Data Science,438,4,57,0,92,1,94,Auditory,3,0,2.2
7634,S07635,49,Female,Undergraduate,Web Development,396,2,52,1,77,2,72,Reading/Writing,4,0,4.2
7635,S07636,47,Male,Undergraduate,Data Science,307,4,44,6,99,0,70,Auditory,1,0,1.0
7636,S07637,40,Male,Undergraduate,Web Development,187,3,62,45,71,1,64,Kinesthetic,5,0,3.0
7637,S07638,31,Male,Undergraduate,Data Science,148,2,59,46,84,0,84,Kinesthetic,4,0,1.0
7638,S07639,37,Other,Undergraduate,Cybersecurity,228,4,31,38,92,1,72,Reading/Writing,4,0,2.6
7639,S07640,46,Male,Postgraduate,Cybersecurity,308,4,64,5,48,2,97,Reading/Writing,2,1,1.0
7640,S07641,34,Female,High School,Cybersecurity,145,2,92,23,79,1,92,Reading/Writing,3,0,2.2
7641,S07642,31,Male,Undergraduate,Python Basics,206,4,94,4,84,1,71,Auditory,1,0,1.4
7642,S07643,42,Male,High School,Web Development,21,1,91,47,99,2,36,Kinesthetic,1,0,1.8
7643,S07644,39,Female,Undergraduate,Web Development,313,4,89,25,83,0,98,Reading/Writing,1,1,1.0
7644,S07645,21,Other,Undergraduate,Web Development,408,4,47,9,65,0,68,Kinesthetic,3,1,1.0
7645,S07646,26,Male,Undergraduate,Web Development,15,2,96,25,58,0,57,Visual,5,1,1.0
7646,S07647,38,Male,High School,Machine Learning,456,4,69,12,81,0,97,Auditory,4,0,1.0
7647,S07648,21,Female,Undergraduate,Data Science,335,4,63,9,71,0,81,Auditory,4,0,1.0
7648,S07649,31,Female,High School,Machine Learning,150,4,31,29,96,1,88,Visual,3,0,2.2
7649,S07650,31,Male,Undergraduate,Data Science,129,4,59,46,68,2,61,Auditory,3,1,1.0
7650,S07651,44,Male,High School,Web Development,111,4,96,2,45,2,57,Visual,1,0,1.8
7651,S07652,26,Female,High School,Machine Learning,209,1,64,33,49,1,61,Visual,4,0,2.6
7652,S07653,17,Male,Undergraduate,Cybersecurity,55,2,43,34,76,2,53,Reading/Writing,3,0,3.4
7653,S07654,39,Female,Undergraduate,Data Science,495,3,64,13,52,1,63,Auditory,4,0,2.6
7654,S07655,48,Male,High School,Web Development,311,4,33,18,70,0,34,Visual,1,0,1.0
7655,S07656,49,Male,Undergraduate,Data Science,436,3,32,40,42,1,75,Reading/Writing,4,0,2.6
7656,S07657,30,Male,Undergraduate,Web Development,248,2,62,32,67,0,52,Kinesthetic,2,0,1.0
7657,S07658,35,Female,High School,Python Basics,19,1,96,37,49,1,53,Auditory,2,0,1.8
7658,S07659,45,Female,Postgraduate,Cybersecurity,154,1,30,33,60,1,89,Auditory,3,1,1.0
7659,S07660,39,Female,High School,Python Basics,11,3,66,0,65,2,56,Visual,3,0,3.4
7660,S07661,38,Male,High School,Cybersecurity,319,1,87,13,55,1,99,Reading/Writing,2,0,1.8
7661,S07662,48,Male,Postgraduate,Python Basics,248,4,54,22,51,1,72,Kinesthetic,2,1,1.0
7662,S07663,34,Female,Undergraduate,Data Science,218,3,30,16,67,0,79,Visual,2,0,1.0
7663,S07664,19,Other,Undergraduate,Cybersecurity,89,4,78,18,68,1,99,Visual,1,0,1.4
7664,S07665,17,Male,High School,Machine Learning,375,2,53,24,55,2,42,Reading/Writing,5,1,1.0
7665,S07666,46,Male,Postgraduate,Cybersecurity,496,3,77,29,67,2,47,Auditory,3,0,3.4
7666,S07667,23,Female,Undergraduate,Web Development,216,4,50,47,87,2,98,Reading/Writing,4,0,4.2
7667,S07668,17,Female,Undergraduate,Data Science,424,2,79,12,95,1,69,Kinesthetic,2,0,1.8
7668,S07669,35,Male,High School,Machine Learning,119,2,90,34,76,2,70,Kinesthetic,1,0,1.8
7669,S07670,23,Male,Undergraduate,Cybersecurity,297,2,41,27,71,1,81,Auditory,3,0,2.2
7670,S07671,40,Female,Undergraduate,Cybersecurity,29,3,80,43,84,1,61,Visual,3,1,1.0
7671,S07672,33,Male,Undergraduate,Machine Learning,154,3,61,3,94,2,61,Kinesthetic,2,0,2.6
7672,S07673,46,Male,Undergraduate,Machine Learning,288,2,93,40,73,1,63,Auditory,4,0,2.6
7673,S07674,34,Male,Undergraduate,Python Basics,308,1,72,13,66,0,87,Visual,1,0,1.0
7674,S07675,27,Female,High School,Data Science,191,4,76,9,48,1,95,Kinesthetic,1,0,1.4
7675,S07676,22,Female,Undergraduate,Python Basics,351,4,96,3,99,0,60,Auditory,3,0,1.0
7676,S07677,38,Male,Undergraduate,Cybersecurity,261,3,83,34,64,0,47,Auditory,3,1,1.0
7677,S07678,26,Female,Undergraduate,Data Science,106,3,92,47,69,1,96,Visual,2,0,1.8
7678,S07679,36,Male,Postgraduate,Cybersecurity,61,3,98,44,40,2,50,Kinesthetic,3,0,3.4
7679,S07680,18,Male,Undergraduate,Machine Learning,482,1,67,26,58,0,82,Visual,3,0,1.0
7680,S07681,41,Female,Undergraduate,Web Development,201,2,51,34,59,2,67,Visual,4,0,4.2
7681,S07682,15,Male,Postgraduate,Machine Learning,282,2,97,28,46,0,31,Reading/Writing,3,0,1.0
7682,S07683,48,Male,Undergraduate,Cybersecurity,158,2,57,42,84,0,71,Auditory,5,0,1.0
7683,S07684,19,Female,Undergraduate,Web Development,356,4,66,27,49,1,57,Reading/Writing,4,1,1.0
7684,S07685,48,Other,Postgraduate,Cybersecurity,401,2,66,25,87,2,85,Auditory,1,0,1.8
7685,S07686,36,Female,Undergraduate,Machine Learning,96,1,44,16,45,1,78,Kinesthetic,5,0,3.0
7686,S07687,42,Female,Undergraduate,Machine Learning,423,2,45,9,43,1,57,Auditory,1,0,1.4
7687,S07688,33,Female,Postgraduate,Web Development,221,2,75,19,99,2,61,Visual,5,0,5.0
7688,S07689,47,Male,High School,Cybersecurity,368,1,74,36,86,1,76,Auditory,3,0,2.2
7689,S07690,29,Male,Undergraduate,Cybersecurity,62,4,86,35,43,1,89,Reading/Writing,1,0,1.4
7690,S07691,36,Male,Undergraduate,Machine Learning,112,3,79,41,73,2,80,Visual,1,0,1.8
7691,S07692,17,Female,Undergraduate,Python Basics,164,2,44,33,53,0,40,Kinesthetic,1,0,1.0
7692,S07693,32,Other,Undergraduate,Web Development,400,4,97,3,79,2,80,Reading/Writing,3,0,3.4
7693,S07694,35,Female,Undergraduate,Cybersecurity,226,2,78,40,71,1,42,Visual,2,1,1.0
7694,S07695,19,Male,High School,Data Science,114,3,47,47,61,1,63,Reading/Writing,1,0,1.4
7695,S07696,44,Female,Postgraduate,Web Development,159,4,51,21,59,1,86,Visual,4,0,2.6
7696,S07697,28,Female,High School,Data Science,123,1,46,25,83,1,80,Visual,4,0,2.6
7697,S07698,16,Male,High School,Machine Learning,56,4,48,28,57,1,58,Auditory,2,0,1.8
7698,S07699,27,Male,Postgraduate,Web Development,357,1,59,12,94,0,33,Reading/Writing,3,0,1.0
7699,S07700,16,Female,Undergraduate,Cybersecurity,123,2,89,19,81,1,49,Visual,5,0,3.0
7700,S07701,36,Female,Undergraduate,Data Science,16,4,69,45,63,2,66,Visual,3,0,3.4
7701,S07702,42,Female,Undergraduate,Data Science,281,2,45,30,64,0,55,Auditory,5,0,1.0
7702,S07703,45,Female,Undergraduate,Data Science,146,3,54,38,67,0,46,Kinesthetic,5,1,1.0
7703,S07704,21,Male,Undergraduate,Web Development,203,4,88,28,85,1,94,Auditory,5,0,3.0
7704,S07705,39,Male,Undergraduate,Data Science,87,3,97,41,82,2,49,Visual,5,0,5.0
7705,S07706,22,Male,Undergraduate,Cybersecurity,190,4,69,21,62,0,54,Kinesthetic,5,0,1.0
7706,S07707,19,Male,High School,Web Development,420,3,98,33,42,2,57,Kinesthetic,2,0,2.6
7707,S07708,18,Male,High School,Cybersecurity,346,2,88,29,41,0,38,Visual,3,0,1.0
7708,S07709,35,Female,Undergraduate,Web Development,362,4,50,48,79,0,92,Kinesthetic,4,0,1.0
7709,S07710,28,Female,Postgraduate,Cybersecurity,42,1,52,27,57,1,98,Reading/Writing,1,1,1.0
7710,S07711,23,Female,Undergraduate,Machine Learning,222,4,61,0,43,0,40,Reading/Writing,5,0,1.0
7711,S07712,48,Female,Undergraduate,Web Development,226,3,84,43,99,1,89,Reading/Writing,4,0,2.6
7712,S07713,17,Female,Undergraduate,Data Science,272,3,59,44,99,2,30,Reading/Writing,5,0,5.0
7713,S07714,16,Male,Postgraduate,Machine Learning,197,2,98,16,55,2,50,Auditory,5,0,5.0
7714,S07715,38,Male,High School,Web Development,163,2,85,13,51,0,33,Reading/Writing,3,0,1.0
7715,S07716,21,Female,Undergraduate,Data Science,22,2,84,19,90,1,67,Auditory,2,1,1.0
7716,S07717,22,Female,Postgraduate,Machine Learning,320,1,44,0,64,0,99,Auditory,4,0,1.0
7717,S07718,40,Female,Undergraduate,Data Science,71,4,40,30,42,0,31,Reading/Writing,1,0,1.0
7718,S07719,37,Female,High School,Cybersecurity,483,1,63,5,55,1,41,Reading/Writing,5,0,3.0
7719,S07720,41,Male,Undergraduate,Web Development,85,3,98,12,53,2,37,Auditory,1,0,1.8
7720,S07721,36,Male,Undergraduate,Machine Learning,135,1,80,4,89,0,79,Visual,1,1,1.0
7721,S07722,25,Male,High School,Data Science,71,4,39,1,53,1,89,Kinesthetic,4,0,2.6
7722,S07723,35,Male,Postgraduate,Python Basics,221,3,48,32,82,1,67,Kinesthetic,4,1,1.0
7723,S07724,48,Female,Undergraduate,Machine Learning,210,4,70,10,74,1,32,Visual,2,0,1.8
7724,S07725,20,Male,Postgraduate,Web Development,246,4,61,22,75,1,58,Visual,4,0,2.6
7725,S07726,27,Male,High School,Machine Learning,483,1,33,43,83,2,99,Visual,5,0,5.0
7726,S07727,22,Male,Postgraduate,Machine Learning,459,4,58,19,57,2,64,Visual,4,0,4.2
7727,S07728,19,Male,Postgraduate,Machine Learning,140,1,71,2,54,2,85,Visual,3,1,1.0
7728,S07729,34,Male,Undergraduate,Cybersecurity,213,2,67,32,88,2,43,Auditory,3,0,3.4
7729,S07730,30,Female,Postgraduate,Data Science,481,1,83,2,61,0,45,Auditory,1,0,1.0
7730,S07731,28,Male,Undergraduate,Cybersecurity,33,1,52,40,54,1,62,Reading/Writing,4,1,1.0
7731,S07732,34,Female,Postgraduate,Python Basics,113,1,33,45,77,2,87,Kinesthetic,1,0,1.8
7732,S07733,33,Female,High School,Data Science,123,4,83,7,59,1,64,Reading/Writing,3,0,2.2
7733,S07734,20,Male,Undergraduate,Machine Learning,381,3,98,47,75,2,31,Kinesthetic,3,0,3.4
7734,S07735,49,Female,Undergraduate,Data Science,286,1,75,19,95,1,92,Reading/Writing,3,0,2.2
7735,S07736,28,Male,Undergraduate,Machine Learning,106,1,90,7,72,2,75,Kinesthetic,5,0,5.0
7736,S07737,17,Female,Undergraduate,Python Basics,451,4,65,37,43,0,88,Auditory,1,0,1.0
7737,S07738,39,Female,High School,Python Basics,326,3,92,36,75,1,61,Auditory,4,0,2.6
